150.585373:0.456956 365.707306:0.230555 752.926819:0.138252 1097.121948:0.087710 1204.682983:0.065130 86.048782:0.056747 236.634140:0.045188 1656.438965:0.031746 1699.463379:0.031639 1484.341431:0.023687 473.268280:0.022214 21.512196:0.020205 903.512207:0.018453 2151.219482:0.015081 1828.536621:0.014996 537.804871:0.014966 
150.585373:0.484452 365.707306:0.164695 752.926819:0.110303 1204.682983:0.066180 1097.121948:0.064254 1247.707275:0.059253 236.634140:0.037731 301.170746:0.035256 688.390259:0.032937 1656.438965:0.032174 1720.975586:0.029631 1462.829224:0.020834 516.292664:0.018412 2151.219482:0.017182 903.512207:0.016789 1828.536621:0.015815 
150.585373:0.510431 344.195129:0.124605 752.926819:0.071096 1204.682983:0.050290 64.536583:0.046164 301.170746:0.042506 1247.707275:0.040646 1097.121948:0.039111 1140.146362:0.034916 215.121948:0.032267 688.390259:0.031160 1656.438965:0.024487 430.243896:0.023765 516.292664:0.023598 1720.975586:0.021682 1462.829224:0.018974 
150.585373:0.515312 344.195129:0.092107 64.536583:0.066810 752.926819:0.037896 1204.682983:0.027508 236.634140:0.027504 430.243896:0.026218 516.292664:0.024169 1097.121948:0.020011 1269.219482:0.019728 838.975586:0.018037 1140.146362:0.016586 1484.341431:0.015641 1828.536621:0.015387 1634.926880:0.015089 1720.975586:0.011824 
150.585373:0.498541 43.024391:0.068385 365.707306:0.063735 301.170746:0.045407 430.243896:0.031974 709.902466:0.027637 516.292664:0.020828 752.926819:0.019512 1484.341431:0.014172 602.341492:0.013824 795.951233:0.013437 1850.048828:0.013221 1118.634155:0.012320 838.975586:0.011589 1269.219482:0.011461 1204.682983:0.011436 
150.585373:0.476085 107.560974:0.144390 365.707306:0.038419 301.170746:0.037513 408.731720:0.034288 709.902466:0.020370 537.804871:0.017711 580.829285:0.014225 1097.121948:0.013067 752.926819:0.012820 1484.341431:0.011049 817.463440:0.010159 1269.219482:0.009085 1850.048828:0.009073 946.536560:0.008034 2968.682861:0.007620 
150.585373:0.464953 215.121948:0.068650 408.731720:0.027724 301.170746:0.025156 365.707306:0.024891 451.756104:0.018243 537.804871:0.016920 731.414612:0.016795 1097.121948:0.014015 580.829285:0.012214 1505.853638:0.008305 1269.219482:0.006835 946.536560:0.006748 1871.561035:0.005821 795.951233:0.005589 2000.634155:0.004975 
150.585373:0.467530 236.634140:0.063466 387.219513:0.027734 322.682922:0.023742 537.804871:0.015203 731.414612:0.014910 451.756104:0.014398 1097.121948:0.013736 580.829285:0.009499 925.024414:0.005996 1505.853638:0.005871 1269.219482:0.004255 2990.195068:0.003630 1871.561035:0.003541 817.463440:0.003319 2602.975586:0.002911 
150.585373:0.472079 236.634140:0.058426 387.219513:0.034152 322.682922:0.019083 537.804871:0.013177 1097.121948:0.012578 731.414612:0.011276 451.756104:0.011108 580.829285:0.006704 925.024414:0.004926 623.853638:0.003893 1484.341431:0.003741 817.463440:0.002718 1247.707275:0.002414 2990.195068:0.002353 2602.975586:0.002349 
150.585373:0.472596 236.634140:0.055844 21.512196:0.053040 387.219513:0.035050 301.170746:0.020959 537.804871:0.011733 1097.121948:0.011322 451.756104:0.008639 731.414612:0.008326 925.024414:0.003938 1161.658569:0.003346 1484.341431:0.003083 623.853638:0.003013 795.951233:0.002296 2796.585449:0.002136 1527.365845:0.002025 
150.585373:0.473221 236.634140:0.052040 21.512196:0.036307 387.219513:0.032110 301.170746:0.021526 64.536583:0.018344 537.804871:0.010713 473.268280:0.010337 1097.121948:0.010166 731.414612:0.006824 1161.658569:0.003557 925.024414:0.003463 795.951233:0.003249 1484.341431:0.003120 2796.585449:0.002448 1247.707275:0.002122 
150.585373:0.472044 236.634140:0.048807 86.048782:0.029969 387.219513:0.028301 21.512196:0.025470 301.170746:0.023691 473.268280:0.012946 1097.121948:0.008949 537.804871:0.008467 731.414612:0.006236 1484.341431:0.003278 925.024414:0.003209 795.951233:0.003031 1161.658569:0.002910 1247.707275:0.002826 2796.585449:0.002509 
150.585373:0.459721 236.634140:0.047983 86.048782:0.030854 387.219513:0.024582 301.170746:0.023894 21.512196:0.020672 473.268280:0.013698 1097.121948:0.007779 537.804871:0.006476 731.414612:0.005986 817.463440:0.003340 1484.341431:0.003077 1247.707275:0.003025 925.024414:0.002980 1183.170776:0.002342 1871.561035:0.002336 
150.585373:0.444867 236.634140:0.045216 86.048782:0.036765 301.170746:0.023306 365.707306:0.022353 21.512196:0.022291 451.756104:0.013881 1097.121948:0.007340 731.414612:0.006026 537.804871:0.004925 817.463440:0.003627 925.024414:0.002789 1269.219482:0.002460 1871.561035:0.002428 1484.341431:0.002326 1183.170776:0.002291 
150.585373:0.437883 236.634140:0.052142 86.048782:0.035446 21.512196:0.026722 301.170746:0.024513 365.707306:0.017279 451.756104:0.013615 1097.121948:0.007551 731.414612:0.006498 537.804871:0.004493 817.463440:0.003445 1850.048828:0.002892 925.024414:0.002759 1613.414673:0.002497 1269.219482:0.002419 3334.390137:0.002106 
150.585373:0.435494 236.634140:0.055118 86.048782:0.041473 322.682922:0.026074 365.707306:0.015065 408.731720:0.014109 451.756104:0.011865 1097.121948:0.007662 731.414612:0.006664 537.804871:0.003777 795.951233:0.003080 1850.048828:0.002994 925.024414:0.002839 1613.414673:0.002662 1269.219482:0.002184 666.878052:0.002017 
150.585373:0.433042 236.634140:0.063737 86.048782:0.033320 322.682922:0.028245 365.707306:0.021366 473.268280:0.013787 1097.121948:0.007989 731.414612:0.006461 925.024414:0.004626 795.951233:0.004502 559.317078:0.004344 666.878052:0.003073 1032.585327:0.002960 838.975586:0.002931 989.560974:0.002823 1850.048828:0.002607 
150.585373:0.430263 236.634140:0.059953 365.707306:0.041825 1075.609741:0.027830 301.170746:0.026014 473.268280:0.017439 709.902466:0.014957 838.975586:0.014265 666.878052:0.013847 752.926819:0.009763 623.853638:0.009379 1548.878052:0.009096 1204.682983:0.007943 1290.731689:0.006509 580.829285:0.006331 1634.926880:0.006006 
150.585373:0.421266 1097.121948:0.086732 344.195129:0.085568 21.512196:0.077583 236.634140:0.056991 709.902466:0.053921 752.926819:0.048567 795.951233:0.041544 301.170746:0.040708 1850.048828:0.024988 1548.878052:0.023477 494.780487:0.017156 1290.731689:0.016609 1634.926880:0.011894 3140.780518:0.011361 2086.682861:0.010765 
150.585373:0.391344 1097.121948:0.176946 365.707306:0.157330 731.414612:0.129289 21.512196:0.126166 1850.048828:0.061042 279.658539:0.049483 236.634140:0.045967 1527.365845:0.041425 494.780487:0.027558 1290.731689:0.025483 3119.268311:0.021201 2065.170654:0.018193 1613.414673:0.017795 2237.268311:0.015514 3355.902344:0.015460 
150.585373:0.335466 1118.634155:0.271594 365.707306:0.261818 731.414612:0.222229 21.512196:0.171065 1850.048828:0.104383 279.658539:0.062770 1548.878052:0.051905 516.292664:0.048933 3119.268311:0.036893 1312.243896:0.032025 5248.975586:0.029886 1764.000000:0.025740 3334.390137:0.025623 2086.682861:0.024093 2237.268311:0.023831 
365.707306:0.366746 1118.634155:0.347648 150.585373:0.303700 752.926819:0.297905 21.512196:0.183634 1850.048828:0.138542 1032.585327:0.094546 516.292664:0.074676 279.658539:0.065522 1548.878052:0.060233 3119.268311:0.053117 5248.975586:0.050526 817.463440:0.045584 3334.390137:0.036363 645.365845:0.034581 1312.243896:0.032788 
365.707306:0.436673 1118.634155:0.375529 150.585373:0.347225 752.926819:0.335559 107.560974:0.201520 21.512196:0.169553 1850.048828:0.151054 1032.585327:0.104580 516.292664:0.097241 258.146332:0.072120 5248.975586:0.069818 3119.268311:0.066609 1548.878052:0.059419 1484.341431:0.049642 3334.390137:0.042336 2215.756104:0.039835 
365.707306:0.449169 150.585373:0.414950 1118.634155:0.363836 752.926819:0.325988 1850.048828:0.140521 21.512196:0.128948 516.292664:0.112408 1032.585327:0.104280 5248.975586:0.081074 3119.268311:0.076367 236.634140:0.063769 1484.341431:0.055292 1548.878052:0.051039 2215.756104:0.046344 430.243896:0.042423 3334.390137:0.042284 
150.585373:0.453181 365.707306:0.411503 1118.634155:0.349404 731.414612:0.313083 1850.048828:0.118999 516.292664:0.117839 1032.585327:0.096002 21.512196:0.085063 3119.268311:0.083754 5248.975586:0.081378 1484.341431:0.053679 2215.756104:0.049415 1570.390259:0.046895 6260.048828:0.040519 6840.877930:0.040176 236.634140:0.039604 
150.585373:0.450658 107.560974:0.357898 365.707306:0.353874 1118.634155:0.347653 731.414612:0.309465 516.292664:0.114588 1850.048828:0.099716 1032.585327:0.096339 3119.268311:0.088472 5248.975586:0.072681 1484.341431:0.049980 2215.756104:0.049560 6260.048828:0.042343 1570.390259:0.041457 6819.365723:0.039699 3334.390137:0.034709 
150.585373:0.426657 1097.121948:0.348900 365.707306:0.305183 107.560974:0.300969 731.414612:0.299943 516.292664:0.107813 3119.268311:0.090479 1850.048828:0.086841 1032.585327:0.083581 21.512196:0.077179 5248.975586:0.061244 6819.365723:0.053495 2215.756104:0.047280 6260.048828:0.043232 1484.341431:0.042728 215.121948:0.039480 
150.585373:0.413047 1097.121948:0.349204 731.414612:0.291043 365.707306:0.279310 107.560974:0.219309 516.292664:0.101399 3119.268311:0.089365 1850.048828:0.079593 21.512196:0.076469 1032.585327:0.075874 6819.365723:0.057927 5248.975586:0.053648 2215.756104:0.044013 6260.048828:0.043866 1484.341431:0.036465 2602.975586:0.031939 
150.585373:0.426679 1097.121948:0.333449 731.414612:0.286380 365.707306:0.275685 516.292664:0.097217 3119.268311:0.085218 1850.048828:0.074977 1032.585327:0.071312 6819.365723:0.054158 5248.975586:0.051319 6260.048828:0.042835 2215.756104:0.042041 1484.341431:0.032537 236.634140:0.032366 2602.975586:0.029800 1570.390259:0.028612 
150.585373:0.435052 1097.121948:0.318547 731.414612:0.283185 365.707306:0.280874 107.560974:0.151374 516.292664:0.092148 1054.097534:0.083316 3119.268311:0.078481 1850.048828:0.071620 5248.975586:0.051778 6819.365723:0.045224 2215.756104:0.041980 236.634140:0.041269 6260.048828:0.039258 1484.341431:0.031314 1570.390259:0.028189 
150.585373:0.430893 1097.121948:0.303074 365.707306:0.285482 731.414612:0.276718 107.560974:0.132499 516.292664:0.086829 3119.268311:0.071812 1850.048828:0.069579 1054.097534:0.064705 5248.975586:0.052400 21.512196:0.049220 215.121948:0.043674 2215.756104:0.042150 6260.048828:0.034825 6819.365723:0.034583 1484.341431:0.030989 
150.585373:0.432573 1097.121948:0.298074 365.707306:0.289547 731.414612:0.265291 516.292664:0.083080 1850.048828:0.069176 3119.268311:0.067280 1032.585327:0.061219 5248.975586:0.051184 21.512196:0.045996 236.634140:0.042457 2215.756104:0.041727 6260.048828:0.031419 1484.341431:0.030733 1570.390259:0.028866 6819.365723:0.027216 
150.585373:0.433285 1097.121948:0.297060 365.707306:0.293552 731.414612:0.254877 516.292664:0.082272 1054.097534:0.069275 1850.048828:0.068982 3119.268311:0.064580 5248.975586:0.047471 21.512196:0.044704 236.634140:0.041706 2215.756104:0.040735 1484.341431:0.029664 6260.048828:0.028778 1570.390259:0.027453 6819.365723:0.027442 
150.585373:0.426729 365.707306:0.298888 1097.121948:0.290840 731.414612:0.251266 516.292664:0.083120 1032.585327:0.067738 1850.048828:0.067027 3119.268311:0.062106 5248.975586:0.041803 236.634140:0.040480 2215.756104:0.039298 6819.365723:0.031339 1484.341431:0.029080 6260.048828:0.026733 1570.390259:0.024399 3334.390137:0.023489 
150.585373:0.420295 365.707306:0.304013 1097.121948:0.292416 731.414612:0.252142 516.292664:0.082939 1032.585327:0.069915 1850.048828:0.063196 3119.268311:0.058606 236.634140:0.045500 2215.756104:0.037997 5248.975586:0.035400 6819.365723:0.033297 1484.341431:0.030045 6260.048828:0.024880 2086.682861:0.022823 3334.390137:0.022317 
150.585373:0.412260 365.707306:0.302232 1097.121948:0.293147 731.414612:0.251252 516.292664:0.082339 1032.585327:0.076073 1850.048828:0.058888 3119.268311:0.053875 236.634140:0.046034 2215.756104:0.036751 6819.365723:0.032443 1484.341431:0.032088 5248.975586:0.030633 301.170746:0.024331 2086.682861:0.022713 6260.048828:0.022691 
150.585373:0.396816 1097.121948:0.296203 365.707306:0.293571 731.414612:0.245348 1032.585327:0.084887 516.292664:0.081040 1850.048828:0.055274 236.634140:0.049365 3119.268311:0.048463 2215.756104:0.035376 1484.341431:0.033543 6819.365723:0.030339 5248.975586:0.029329 301.170746:0.026754 2086.682861:0.022776 2581.463379:0.021907 
150.585373:0.378878 1097.121948:0.303238 365.707306:0.281433 731.414612:0.236805 107.560974:0.119536 1032.585327:0.083720 516.292664:0.078941 1850.048828:0.053059 236.634140:0.044180 3119.268311:0.042648 2215.756104:0.034065 1484.341431:0.033997 5248.975586:0.030950 6819.365723:0.028032 2581.463379:0.023252 3721.609863:0.022946 
150.585373:0.367750 1097.121948:0.299290 365.707306:0.267950 731.414612:0.231123 107.560974:0.112364 1032.585327:0.089523 516.292664:0.078631 1850.048828:0.051892 236.634140:0.044645 3119.268311:0.036570 1484.341431:0.033467 2215.756104:0.033073 5248.975586:0.032879 2602.975586:0.025810 6819.365723:0.025485 3721.609863:0.023640 
150.585373:0.361393 1097.121948:0.291934 365.707306:0.260769 731.414612:0.233627 1032.585327:0.086841 516.292664:0.079514 1850.048828:0.051000 236.634140:0.041485 5227.463379:0.033994 2215.756104:0.032544 1484.341431:0.032396 3119.268311:0.030134 2602.975586:0.028614 3721.609863:0.023045 2086.682861:0.022751 6819.365723:0.022602 
150.585373:0.359776 1097.121948:0.279998 365.707306:0.264641 731.414612:0.242356 1054.097534:0.086939 516.292664:0.079735 1850.048828:0.049818 236.634140:0.044208 2215.756104:0.032331 5227.463379:0.031935 1484.341431:0.030904 2602.975586:0.029971 3119.268311:0.023879 2086.682861:0.022331 3721.609863:0.021683 6819.365723:0.019538 
150.585373:0.361316 365.707306:0.274392 1097.121948:0.258773 731.414612:0.248421 107.560974:0.117734 1032.585327:0.082395 516.292664:0.079063 1850.048828:0.048492 236.634140:0.043344 21.512196:0.034202 2215.756104:0.032131 2602.975586:0.030090 1484.341431:0.029750 5248.975586:0.027982 2086.682861:0.022107 3721.609863:0.019544 
150.585373:0.369864 365.707306:0.284687 731.414612:0.246301 1097.121948:0.245066 1054.097534:0.086589 516.292664:0.076973 1850.048828:0.047580 236.634140:0.045448 2215.756104:0.031684 2602.975586:0.029142 1484.341431:0.028531 21.512196:0.026011 5248.975586:0.024190 2086.682861:0.022613 3721.609863:0.018005 3334.390137:0.017931 
150.585373:0.387171 365.707306:0.290157 731.414612:0.239359 1118.634155:0.238339 1054.097534:0.074082 516.292664:0.072108 1850.048828:0.047400 236.634140:0.043521 2215.756104:0.030900 1484.341431:0.027440 2602.975586:0.027004 2086.682861:0.023960 21.512196:0.022541 5248.975586:0.021914 3334.390137:0.019009 3721.609863:0.017664 
150.585373:0.404004 365.707306:0.286158 1097.121948:0.240680 731.414612:0.233038 1032.585327:0.072227 516.292664:0.066414 1850.048828:0.047935 236.634140:0.039610 2215.756104:0.029948 1484.341431:0.025954 2086.682861:0.025486 2581.463379:0.025267 5248.975586:0.022675 301.170746:0.020566 3334.390137:0.019241 3721.609863:0.017309 
150.585373:0.412921 365.707306:0.275477 1097.121948:0.254207 731.414612:0.228114 1032.585327:0.065295 516.292664:0.063700 1850.048828:0.048568 236.634140:0.036275 2215.756104:0.029025 2086.682861:0.026637 2581.463379:0.025458 5248.975586:0.024859 1484.341431:0.024419 301.170746:0.022657 3334.390137:0.018707 3140.780518:0.018487 
150.585373:0.417270 365.707306:0.260370 1097.121948:0.257323 731.414612:0.222978 1032.585327:0.065990 516.292664:0.063852 1850.048828:0.048651 236.634140:0.030834 2215.756104:0.028264 2086.682861:0.027405 5248.975586:0.025892 2581.463379:0.025453 1484.341431:0.022722 301.170746:0.021285 3140.780518:0.020161 3334.390137:0.018195 
150.585373:0.420946 1097.121948:0.257981 365.707306:0.242289 731.414612:0.217583 516.292664:0.065578 1032.585327:0.061747 1850.048828:0.047688 236.634140:0.032165 2086.682861:0.027921 2215.756104:0.027723 301.170746:0.025223 2581.463379:0.025197 5248.975586:0.024216 3140.780518:0.021746 1484.341431:0.021490 3334.390137:0.018303 
150.585373:0.414513 1097.121948:0.252773 365.707306:0.229574 731.414612:0.213240 516.292664:0.066624 1054.097534:0.062020 1850.048828:0.045845 236.634140:0.029433 2086.682861:0.028044 2215.756104:0.027474 2581.463379:0.025081 301.170746:0.023696 3140.780518:0.022791 1462.829224:0.021087 5248.975586:0.019793 3334.390137:0.018723 
150.585373:0.402202 1097.121948:0.237410 365.707306:0.226493 731.414612:0.209637 516.292664:0.065310 1032.585327:0.064190 1850.048828:0.044156 236.634140:0.034238 86.048782:0.031256 2215.756104:0.027665 2086.682861:0.027457 2581.463379:0.024987 3140.780518:0.022943 1484.341431:0.021961 3334.390137:0.018989 3657.073242:0.015647 
150.585373:0.394844 365.707306:0.232166 1097.121948:0.224395 731.414612:0.204943 1054.097534:0.069174 516.292664:0.063121 1850.048828:0.043554 215.121948:0.033347 2215.756104:0.028346 3119.268311:0.026763 2086.682861:0.026146 2581.463379:0.024906 301.170746:0.023709 1484.341431:0.023146 86.048782:0.021253 3334.390137:0.019131 
150.585373:0.396645 365.707306:0.246119 1097.121948:0.208051 731.414612:0.200096 1032.585327:0.065542 516.292664:0.061759 1850.048828:0.044076 236.634140:0.036323 3119.268311:0.030521 2215.756104:0.029175 301.170746:0.024831 2581.463379:0.024654 2086.682861:0.024528 1484.341431:0.023642 3334.390137:0.019277 6819.365723:0.017498 
150.585373:0.401036 365.707306:0.261950 731.414612:0.199102 1118.634155:0.198270 1032.585327:0.068498 516.292664:0.061175 1850.048828:0.044904 236.634140:0.035158 3119.268311:0.033377 2215.756104:0.029675 1462.829224:0.024741 2581.463379:0.024374 2086.682861:0.023064 6819.365723:0.019102 3334.390137:0.018972 1570.390259:0.018104 
150.585373:0.405750 365.707306:0.272174 731.414612:0.204712 1097.121948:0.193806 1054.097534:0.071551 516.292664:0.062419 1850.048828:0.045331 3119.268311:0.035289 236.634140:0.034823 2215.756104:0.029746 301.170746:0.026355 1462.829224:0.025717 2581.463379:0.024325 2086.682861:0.022113 21.512196:0.020387 6819.365723:0.019791 
150.585373:0.408819 365.707306:0.275362 731.414612:0.213661 1097.121948:0.191664 1032.585327:0.070711 516.292664:0.066273 1850.048828:0.045238 3140.780518:0.039705 236.634140:0.035782 2215.756104:0.029461 1462.829224:0.025789 301.170746:0.025129 2581.463379:0.024335 2086.682861:0.021897 6819.365723:0.019784 1570.390259:0.018807 
